	Unnamed: 0	datasetoi	datasetor	score	method	goldstandardoi	goldstandardor	ofinterest	ofreference	runningtime	moduledef	organismoi	organismnetoi	organismnetor	weight
477	4475	ecoli_dream5	ecoli_dream5	2.468832110902732	kmeans	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	512.9627108573914	minimal	ecoli	ecoli	ecoli	0.0185185185185185
478	4485	ecoli_dream5	ecoli_dream5	3.973897170754847	kmeans	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	1529.1674616336825	strict	ecoli	ecoli	ecoli	0.0277777777777777
479	4494	ecoli_dream5	ecoli_dream5	2.732816791913301	kmeans	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	1155.0957870483396	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
480	4503	ecoli_dream5	ecoli_dream5	1.6047710289565489	kmeans	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	512.9627108573914	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
481	4512	ecoli_dream5	ecoli_dream5	2.552783529452093	kmeans	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	1155.0957870483396	interconnected	ecoli	ecoli	ecoli	0.0030864197530864
482	4522	ecoli_precise2	ecoli_precise2	2.6797397978182875	kmeans	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	2726.531569242477	minimal	ecoli	ecoli	ecoli	0.0185185185185185
483	4553	human_gtex	human_gtex	7.826281967061048	kmeans	regcircuit	regcircuit	human_gtex#regcircuit	human_gtex#regcircuit	20065.477149009705		human	regcircuit	regcircuit	0.0555555555555555
484	4624	human_seek_gpl5175	human_seek_gpl5175	7.37419208810875	kmeans	regcircuit	regcircuit	human_seek_gpl5175#regcircuit	human_seek_gpl5175#regcircuit	6068.34823536873		human	regcircuit	regcircuit	0.0555555555555555
485	4695	human_tcga	human_tcga	10.447199419256927	kmeans	regcircuit	regcircuit	human_tcga#regcircuit	human_tcga#regcircuit	9970.067033052444		human	regcircuit	regcircuit	0.0555555555555555
486	4740	synth_ecoli_regulondb	synth_ecoli_regulondb	5.489567032962531	kmeans	ecoli_regulondb#ap1	ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	942.9708631038666	interconnected	synth	ecoli	ecoli	0.0030864197530864
487	4742	synth_ecoli_regulondb	synth_ecoli_regulondb	2.110258470564684	kmeans	ecoli_regulondb#ap2	ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	942.9708631038666	interconnected	synth	ecoli	ecoli	0.0030864197530864
488	4744	synth_ecoli_regulondb	synth_ecoli_regulondb	5.633691404258224	kmeans	ecoli_regulondb#ap3	ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	761.7124569416046	interconnected	synth	ecoli	ecoli	0.0030864197530864
489	4746	synth_ecoli_regulondb	synth_ecoli_regulondb	9.912937638172371	kmeans	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	761.7124569416046	interconnected	synth	ecoli	ecoli	0.0030864197530864
490	4748	synth_ecoli_regulondb	synth_ecoli_regulondb	10.149143404352404	kmeans	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	761.7124569416046	interconnected	synth	ecoli	ecoli	0.0030864197530864
491	4750	synth_ecoli_regulondb	synth_ecoli_regulondb	10.383606713020114	kmeans	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	761.7124569416046	interconnected	synth	ecoli	ecoli	0.0030864197530864
492	4752	synth_ecoli_regulondb	synth_ecoli_regulondb	6.988731288102577	kmeans	ecoli_regulondb#minimal	ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	761.7124569416046	minimal	synth	ecoli	ecoli	0.0277777777777777
493	4754	synth_ecoli_regulondb	synth_ecoli_regulondb	7.792338920797386	kmeans	ecoli_regulondb#strict	ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	761.7124569416046	strict	synth	ecoli	ecoli	0.0277777777777777
494	4756	synth_ecoli_regulondb	synth_ecoli_regulondb	10.047222722968325	kmeans	ecoli_regulondb#tc1	ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	761.7124569416046	interconnected	synth	ecoli	ecoli	0.0030864197530864
495	4758	synth_ecoli_regulondb	synth_ecoli_regulondb	6.540834378782767	kmeans	ecoli_regulondb#tc2	ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	761.7124569416046	interconnected	synth	ecoli	ecoli	0.0030864197530864
496	4760	synth_ecoli_regulondb	synth_ecoli_regulondb	9.419256762928004	kmeans	ecoli_regulondb#tc3	ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	761.7124569416046	interconnected	synth	ecoli	ecoli	0.0030864197530864
497	4763	synth_yeast_macisaac	synth_yeast_macisaac	3.4233690092278013	kmeans	yeast_macisaac#ap1	yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	877.8549914360046	interconnected	synth	yeast	yeast	0.0030864197530864
498	4765	synth_yeast_macisaac	synth_yeast_macisaac	2.0608789478225846	kmeans	yeast_macisaac#ap2	yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	1935.1261172294612	interconnected	synth	yeast	yeast	0.0030864197530864
499	4767	synth_yeast_macisaac	synth_yeast_macisaac	3.538856516113557	kmeans	yeast_macisaac#ap3	yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	877.8549914360046	interconnected	synth	yeast	yeast	0.0030864197530864
500	4769	synth_yeast_macisaac	synth_yeast_macisaac	7.529969782786777	kmeans	yeast_macisaac#mcl1	yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	877.8549914360046	interconnected	synth	yeast	yeast	0.0030864197530864
501	4771	synth_yeast_macisaac	synth_yeast_macisaac	7.973685733077649	kmeans	yeast_macisaac#mcl2	yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	1935.1261172294612	interconnected	synth	yeast	yeast	0.0030864197530864
502	4773	synth_yeast_macisaac	synth_yeast_macisaac	7.433702582511286	kmeans	yeast_macisaac#mcl3	yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	877.8549914360046	interconnected	synth	yeast	yeast	0.0030864197530864
503	4775	synth_yeast_macisaac	synth_yeast_macisaac	5.851199045530528	kmeans	yeast_macisaac#minimal	yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	877.8549914360046	minimal	synth	yeast	yeast	0.0277777777777777
504	4777	synth_yeast_macisaac	synth_yeast_macisaac	9.082104122870351	kmeans	yeast_macisaac#strict	yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	877.8549914360046	strict	synth	yeast	yeast	0.0277777777777777
505	4779	synth_yeast_macisaac	synth_yeast_macisaac	8.769826119509363	kmeans	yeast_macisaac#tc1	yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	634.7079665660857	interconnected	synth	yeast	yeast	0.0030864197530864
506	4781	synth_yeast_macisaac	synth_yeast_macisaac	5.491280369490919	kmeans	yeast_macisaac#tc2	yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	634.7079665660857	interconnected	synth	yeast	yeast	0.0030864197530864
507	4783	synth_yeast_macisaac	synth_yeast_macisaac	9.023312297719023	kmeans	yeast_macisaac#tc3	yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	634.7079665660857	interconnected	synth	yeast	yeast	0.0030864197530864
508	4789	yeast_dream5	yeast_dream5	1.800592144776208	kmeans	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	1543.223928689957	interconnected	yeast	yeast	yeast	0.0015432098765432
509	4798	yeast_dream5	yeast_dream5	1.3749747570899842	kmeans	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	459.922013759613	interconnected	yeast	yeast	yeast	0.0015432098765432
510	4807	yeast_dream5	yeast_dream5	1.7558995451940926	kmeans	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	1543.223928689957	interconnected	yeast	yeast	yeast	0.0015432098765432
511	4816	yeast_dream5	yeast_dream5	2.036011712072097	kmeans	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	367.68872594833374	interconnected	yeast	yeast	yeast	0.0015432098765432
512	4825	yeast_dream5	yeast_dream5	1.8601792149193657	kmeans	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	1015.4100339412688	interconnected	yeast	yeast	yeast	0.0015432098765432
513	4834	yeast_dream5	yeast_dream5	2.0115074375948785	kmeans	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	367.68872594833374	interconnected	yeast	yeast	yeast	0.0015432098765432
514	4844	yeast_dream5	yeast_dream5	1.979521372071636	kmeans	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	367.68872594833374	minimal	yeast	yeast	yeast	0.0138888888888888
515	4853	yeast_dream5	yeast_dream5	1.7363931735122278	kmeans	yeast_macisaac#strict	yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	459.922013759613	strict	yeast	yeast	yeast	0.0138888888888888
516	4862	yeast_dream5	yeast_dream5	1.998478277409708	kmeans	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	215.3708941936493	interconnected	yeast	yeast	yeast	0.0015432098765432
517	4871	yeast_dream5	yeast_dream5	1.655168080747634	kmeans	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	367.68872594833374	interconnected	yeast	yeast	yeast	0.0015432098765432
518	4880	yeast_dream5	yeast_dream5	2.0524495352341754	kmeans	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	215.3708941936493	interconnected	yeast	yeast	yeast	0.0015432098765432
519	4890	yeast_dream5	yeast_dream5	1.5859658348705208	kmeans	yeast_sisima#ap1	yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	606.2434351444243	interconnected	yeast	yeast	yeast	0.0015432098765432
520	4899	yeast_dream5	yeast_dream5	0.9548510521275564	kmeans	yeast_sisima#ap2	yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	215.3708941936493	interconnected	yeast	yeast	yeast	0.0015432098765432
521	4908	yeast_dream5	yeast_dream5	1.6072032581193263	kmeans	yeast_sisima#ap3	yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	606.2434351444243	interconnected	yeast	yeast	yeast	0.0015432098765432
522	4917	yeast_dream5	yeast_dream5	2.1367014194627	kmeans	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	606.2434351444243	interconnected	yeast	yeast	yeast	0.0015432098765432
523	4926	yeast_dream5	yeast_dream5	2.042691180871187	kmeans	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	927.2527377605438	interconnected	yeast	yeast	yeast	0.0015432098765432
524	4935	yeast_dream5	yeast_dream5	2.314380965649072	kmeans	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	606.2434351444243	interconnected	yeast	yeast	yeast	0.0015432098765432
525	4945	yeast_dream5	yeast_dream5	2.037719472819483	kmeans	yeast_sisima#minimal	yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	606.2434351444243	minimal	yeast	yeast	yeast	0.0138888888888888
526	4954	yeast_dream5	yeast_dream5	2.0749252866396266	kmeans	yeast_sisima#strict	yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	606.2434351444243	strict	yeast	yeast	yeast	0.0138888888888888
527	4963	yeast_dream5	yeast_dream5	2.0933598200610235	kmeans	yeast_sisima#tc1	yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	606.2434351444243	interconnected	yeast	yeast	yeast	0.0015432098765432
528	4972	yeast_dream5	yeast_dream5	1.7588058373693058	kmeans	yeast_sisima#tc2	yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	606.2434351444243	interconnected	yeast	yeast	yeast	0.0015432098765432
529	4981	yeast_dream5	yeast_dream5	2.072737111995192	kmeans	yeast_sisima#tc3	yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	606.2434351444243	interconnected	yeast	yeast	yeast	0.0015432098765432
530	4991	yeast_gpl2529	yeast_gpl2529	1.6463060144527355	kmeans	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	7806.4348442554465	interconnected	yeast	yeast	yeast	0.0015432098765432
531	5000	yeast_gpl2529	yeast_gpl2529	1.6015358671325892	kmeans	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	3460.116811275482	interconnected	yeast	yeast	yeast	0.0015432098765432
532	5009	yeast_gpl2529	yeast_gpl2529	1.7895799235955527	kmeans	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	4729.103211164474	interconnected	yeast	yeast	yeast	0.0015432098765432
533	5018	yeast_gpl2529	yeast_gpl2529	2.2118955012393777	kmeans	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	3460.116811275482	interconnected	yeast	yeast	yeast	0.0015432098765432
534	5027	yeast_gpl2529	yeast_gpl2529	2.1025068455210407	kmeans	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	3460.116811275482	interconnected	yeast	yeast	yeast	0.0015432098765432
535	5036	yeast_gpl2529	yeast_gpl2529	2.1835296933133383	kmeans	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	3460.116811275482	interconnected	yeast	yeast	yeast	0.0015432098765432
536	5046	yeast_gpl2529	yeast_gpl2529	2.046909818109259	kmeans	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	2112.697780132293	minimal	yeast	yeast	yeast	0.0138888888888888
537	5055	yeast_gpl2529	yeast_gpl2529	1.7922242172249607	kmeans	yeast_macisaac#strict	yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	2112.697780132293	strict	yeast	yeast	yeast	0.0138888888888888
538	5064	yeast_gpl2529	yeast_gpl2529	2.0113659092640126	kmeans	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	2112.697780132293	interconnected	yeast	yeast	yeast	0.0015432098765432
539	5073	yeast_gpl2529	yeast_gpl2529	1.7190500448380075	kmeans	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	955.3645300865172	interconnected	yeast	yeast	yeast	0.0015432098765432
540	5082	yeast_gpl2529	yeast_gpl2529	2.068216162985704	kmeans	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	2112.697780132293	interconnected	yeast	yeast	yeast	0.0015432098765432
541	5092	yeast_gpl2529	yeast_gpl2529	1.682561447111967	kmeans	yeast_sisima#ap1	yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	2112.697780132293	interconnected	yeast	yeast	yeast	0.0015432098765432
542	5101	yeast_gpl2529	yeast_gpl2529	0.6327509209409089	kmeans	yeast_sisima#ap2	yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	2112.697780132293	interconnected	yeast	yeast	yeast	0.0015432098765432
543	5110	yeast_gpl2529	yeast_gpl2529	1.7496334031241492	kmeans	yeast_sisima#ap3	yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	2112.697780132293	interconnected	yeast	yeast	yeast	0.0015432098765432
544	5119	yeast_gpl2529	yeast_gpl2529	2.262819560275209	kmeans	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	2112.697780132293	interconnected	yeast	yeast	yeast	0.0015432098765432
545	5128	yeast_gpl2529	yeast_gpl2529	2.4984583429620866	kmeans	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	2112.697780132293	interconnected	yeast	yeast	yeast	0.0015432098765432
546	5137	yeast_gpl2529	yeast_gpl2529	2.449819377772433	kmeans	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	2112.697780132293	interconnected	yeast	yeast	yeast	0.0015432098765432
547	5147	yeast_gpl2529	yeast_gpl2529	2.232221084093545	kmeans	yeast_sisima#minimal	yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	2112.697780132293	minimal	yeast	yeast	yeast	0.0138888888888888
548	5156	yeast_gpl2529	yeast_gpl2529	2.355599773572928	kmeans	yeast_sisima#strict	yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	2847.651111841202	strict	yeast	yeast	yeast	0.0138888888888888
549	5165	yeast_gpl2529	yeast_gpl2529	2.237191171732456	kmeans	yeast_sisima#tc1	yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	2112.697780132293	interconnected	yeast	yeast	yeast	0.0015432098765432
550	5174	yeast_gpl2529	yeast_gpl2529	1.9908044716550948	kmeans	yeast_sisima#tc2	yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	2847.651111841202	interconnected	yeast	yeast	yeast	0.0015432098765432
551	5183	yeast_gpl2529	yeast_gpl2529	2.2142614578783686	kmeans	yeast_sisima#tc3	yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	2112.697780132293	interconnected	yeast	yeast	yeast	0.0015432098765432
