	datasetoi	datasetor	score	method	goldstandardoi	goldstandardor	ofinterest	ofreference	runningtime	moduledef	organismoi	organismnetoi	organismnetor	weight
4530	ecoli_colombos	ecoli_colombos	0.20352330762767654	meanshift	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	ecoli_colombos#ecoli_regulondb#strict	929.694863796234	strict	ecoli	ecoli	ecoli	0.027777777777777776
4540	ecoli_colombos	ecoli_colombos	0.09733216664874146	meanshift	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	ecoli_colombos#ecoli_regulondb#tc1	929.694863796234	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4549	ecoli_colombos	ecoli_colombos	0.08541574055644444	meanshift	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	ecoli_colombos#ecoli_regulondb#tc2	929.694863796234	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4558	ecoli_colombos	ecoli_colombos	0.09733216664874146	meanshift	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	ecoli_colombos#ecoli_regulondb#tc3	929.694863796234	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4568	ecoli_dream5	ecoli_dream5	0.08830072199709439	meanshift	ecoli_regulondb#ap1	ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	ecoli_dream5#ecoli_regulondb#ap1	475.8005087375641	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4577	ecoli_dream5	ecoli_dream5	0.3653099046291281	meanshift	ecoli_regulondb#ap2	ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	ecoli_dream5#ecoli_regulondb#ap2	591.7079968452454	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4586	ecoli_dream5	ecoli_dream5	0.07705064334749381	meanshift	ecoli_regulondb#ap3	ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	ecoli_dream5#ecoli_regulondb#ap3	475.8005087375641	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4595	ecoli_dream5	ecoli_dream5	0.0853041131057883	meanshift	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	ecoli_dream5#ecoli_regulondb#mcl1	591.7079968452454	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4604	ecoli_dream5	ecoli_dream5	0.11041414285073144	meanshift	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	ecoli_dream5#ecoli_regulondb#mcl2	475.8005087375641	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4613	ecoli_dream5	ecoli_dream5	0.0853041131057883	meanshift	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	ecoli_dream5#ecoli_regulondb#mcl3	591.7079968452454	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4622	ecoli_dream5	ecoli_dream5	0.09127613325175854	meanshift	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	ecoli_dream5#ecoli_regulondb#minimal	591.7079968452454	minimal	ecoli	ecoli	ecoli	0.018518518518518517
4633	ecoli_dream5	ecoli_dream5	0.2846522593632324	meanshift	ecoli_regulondb#strict	ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	ecoli_dream5#ecoli_regulondb#strict	475.8005087375641	strict	ecoli	ecoli	ecoli	0.027777777777777776
4643	ecoli_dream5	ecoli_dream5	0.08102104963452292	meanshift	ecoli_regulondb#tc1	ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	ecoli_dream5#ecoli_regulondb#tc1	591.7079968452454	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4652	ecoli_dream5	ecoli_dream5	0.07691829349919134	meanshift	ecoli_regulondb#tc2	ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	ecoli_dream5#ecoli_regulondb#tc2	475.8005087375641	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4661	ecoli_dream5	ecoli_dream5	0.08102104963452292	meanshift	ecoli_regulondb#tc3	ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	ecoli_dream5#ecoli_regulondb#tc3	591.7079968452454	interconnected	ecoli	ecoli	ecoli	0.0030864197530864196
4671	ecoli_precise2	ecoli_precise2	0.07697479214284618	meanshift	ecoli_regulondb#minimal	ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	ecoli_precise2#ecoli_regulondb#minimal	9438.734134197237	minimal	ecoli	ecoli	ecoli	0.018518518518518517
4703	human_gtex	human_gtex	8.726288269906842	meanshift	regcircuit	regcircuit	human_gtex#regcircuit	human_gtex#regcircuit	30642.137130498886		human	regcircuit	regcircuit	0.05555555555555555
4777	human_seek_gpl5175	human_seek_gpl5175	7.2973272193042185	meanshift	regcircuit	regcircuit	human_seek_gpl5175#regcircuit	human_seek_gpl5175#regcircuit	9353.871191978456		human	regcircuit	regcircuit	0.05555555555555555
4851	human_tcga	human_tcga	7.6739920634634595	meanshift	regcircuit	regcircuit	human_tcga#regcircuit	human_tcga#regcircuit	37787.667955875404		human	regcircuit	regcircuit	0.05555555555555555
4905	progesterone	progesterone	0.11468366746479212	meanshift	progesterone#minimal	progesterone#minimal	progesterone#progesterone#minimal	progesterone#progesterone#minimal	4.582829713821411	minimal	rat	progesterone#minimal	progesterone#minimal	0.05555555555555555
4915	progesterone	progesterone	0.006230576047129124	meanshift	progesterone#strict	progesterone#strict	progesterone#progesterone#strict	progesterone#progesterone#strict	4.582829713821411	strict	rat	progesterone#strict	progesterone#strict	0.05555555555555555
4923	progesterone	progesterone	0.21692030897803385	meanshift	progesterone#wcgna_minimal	progesterone#wcgna_minimal	progesterone#progesterone#wcgna_minimal	progesterone#progesterone#wcgna_minimal	4.432953596115112	wcgna_minimal	rat	progesterone#wcgna	progesterone#wcgna	0.05555555555555555
4924	synth_ecoli_regulondb	synth_ecoli_regulondb	0.042558727861460935	meanshift	ecoli_regulondb#ap1	ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	synth_ecoli_regulondb#ecoli_regulondb#ap1	270.67759609222406	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4926	synth_ecoli_regulondb	synth_ecoli_regulondb	0.010548973933916149	meanshift	ecoli_regulondb#ap2	ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	synth_ecoli_regulondb#ecoli_regulondb#ap2	270.67759609222406	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4928	synth_ecoli_regulondb	synth_ecoli_regulondb	0.05861437083090861	meanshift	ecoli_regulondb#ap3	ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	synth_ecoli_regulondb#ecoli_regulondb#ap3	270.67759609222406	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4930	synth_ecoli_regulondb	synth_ecoli_regulondb	0.15155292902214926	meanshift	ecoli_regulondb#mcl1	ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	synth_ecoli_regulondb#ecoli_regulondb#mcl1	270.67759609222406	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4932	synth_ecoli_regulondb	synth_ecoli_regulondb	0.1924604154915024	meanshift	ecoli_regulondb#mcl2	ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	synth_ecoli_regulondb#ecoli_regulondb#mcl2	270.67759609222406	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4934	synth_ecoli_regulondb	synth_ecoli_regulondb	0.15155292902214926	meanshift	ecoli_regulondb#mcl3	ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	synth_ecoli_regulondb#ecoli_regulondb#mcl3	270.67759609222406	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4936	synth_ecoli_regulondb	synth_ecoli_regulondb	0.108177818040029	meanshift	ecoli_regulondb#minimal	ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	synth_ecoli_regulondb#ecoli_regulondb#minimal	270.67759609222406	minimal	synth	ecoli	ecoli	0.027777777777777776
4938	synth_ecoli_regulondb	synth_ecoli_regulondb	0.20857972079824846	meanshift	ecoli_regulondb#strict	ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	synth_ecoli_regulondb#ecoli_regulondb#strict	270.67759609222406	strict	synth	ecoli	ecoli	0.027777777777777776
4940	synth_ecoli_regulondb	synth_ecoli_regulondb	0.14528031476223235	meanshift	ecoli_regulondb#tc1	ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	synth_ecoli_regulondb#ecoli_regulondb#tc1	270.67759609222406	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4942	synth_ecoli_regulondb	synth_ecoli_regulondb	0.09811711209098048	meanshift	ecoli_regulondb#tc2	ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	synth_ecoli_regulondb#ecoli_regulondb#tc2	270.67759609222406	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4944	synth_ecoli_regulondb	synth_ecoli_regulondb	0.14528031476223235	meanshift	ecoli_regulondb#tc3	ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	synth_ecoli_regulondb#ecoli_regulondb#tc3	270.67759609222406	interconnected	synth	ecoli	ecoli	0.0030864197530864196
4947	synth_yeast_macisaac	synth_yeast_macisaac	0.01820500414403346	meanshift	yeast_macisaac#ap1	yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	synth_yeast_macisaac#yeast_macisaac#ap1	374.09754753112793	interconnected	synth	yeast	yeast	0.0030864197530864196
4949	synth_yeast_macisaac	synth_yeast_macisaac	0.010015318606444838	meanshift	yeast_macisaac#ap2	yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	synth_yeast_macisaac#yeast_macisaac#ap2	488.6386234760285	interconnected	synth	yeast	yeast	0.0030864197530864196
4951	synth_yeast_macisaac	synth_yeast_macisaac	0.0179824533005238	meanshift	yeast_macisaac#ap3	yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	synth_yeast_macisaac#yeast_macisaac#ap3	374.09754753112793	interconnected	synth	yeast	yeast	0.0030864197530864196
4953	synth_yeast_macisaac	synth_yeast_macisaac	0.13971744229805624	meanshift	yeast_macisaac#mcl1	yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	synth_yeast_macisaac#yeast_macisaac#mcl1	374.09754753112793	interconnected	synth	yeast	yeast	0.0030864197530864196
4955	synth_yeast_macisaac	synth_yeast_macisaac	0.20596095268328887	meanshift	yeast_macisaac#mcl2	yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	synth_yeast_macisaac#yeast_macisaac#mcl2	374.09754753112793	interconnected	synth	yeast	yeast	0.0030864197530864196
4957	synth_yeast_macisaac	synth_yeast_macisaac	0.13971744229805624	meanshift	yeast_macisaac#mcl3	yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	synth_yeast_macisaac#yeast_macisaac#mcl3	374.09754753112793	interconnected	synth	yeast	yeast	0.0030864197530864196
4959	synth_yeast_macisaac	synth_yeast_macisaac	0.0942608913295295	meanshift	yeast_macisaac#minimal	yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	synth_yeast_macisaac#yeast_macisaac#minimal	374.09754753112793	minimal	synth	yeast	yeast	0.027777777777777776
4961	synth_yeast_macisaac	synth_yeast_macisaac	0.3806066687899632	meanshift	yeast_macisaac#strict	yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	synth_yeast_macisaac#yeast_macisaac#strict	374.09754753112793	strict	synth	yeast	yeast	0.027777777777777776
4963	synth_yeast_macisaac	synth_yeast_macisaac	0.16283387874464111	meanshift	yeast_macisaac#tc1	yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	synth_yeast_macisaac#yeast_macisaac#tc1	374.09754753112793	interconnected	synth	yeast	yeast	0.0030864197530864196
4965	synth_yeast_macisaac	synth_yeast_macisaac	0.0920794907837878	meanshift	yeast_macisaac#tc2	yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	synth_yeast_macisaac#yeast_macisaac#tc2	374.09754753112793	interconnected	synth	yeast	yeast	0.0030864197530864196
4967	synth_yeast_macisaac	synth_yeast_macisaac	0.16283387874464111	meanshift	yeast_macisaac#tc3	yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	synth_yeast_macisaac#yeast_macisaac#tc3	374.09754753112793	interconnected	synth	yeast	yeast	0.0030864197530864196
4973	yeast_dream5	yeast_dream5	0.012352274599109026	meanshift	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	yeast_dream5#yeast_macisaac#ap1	1190.9245285987856	interconnected	yeast	yeast	yeast	0.0015432098765432098
4982	yeast_dream5	yeast_dream5	0.03134417522266855	meanshift	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	yeast_dream5#yeast_macisaac#ap2	404.76786875724787	interconnected	yeast	yeast	yeast	0.0015432098765432098
4991	yeast_dream5	yeast_dream5	0.012089159025757594	meanshift	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	yeast_dream5#yeast_macisaac#ap3	1190.9245285987856	interconnected	yeast	yeast	yeast	0.0015432098765432098
5000	yeast_dream5	yeast_dream5	0.017308921111765782	meanshift	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	yeast_dream5#yeast_macisaac#mcl1	2340.035798072815	interconnected	yeast	yeast	yeast	0.0015432098765432098
5009	yeast_dream5	yeast_dream5	0.019419469843321425	meanshift	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	yeast_dream5#yeast_macisaac#mcl2	587.4726490974426	interconnected	yeast	yeast	yeast	0.0015432098765432098
5018	yeast_dream5	yeast_dream5	0.017308921111765782	meanshift	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	yeast_dream5#yeast_macisaac#mcl3	2340.035798072815	interconnected	yeast	yeast	yeast	0.0015432098765432098
5029	yeast_dream5	yeast_dream5	0.024997459435259932	meanshift	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	yeast_dream5#yeast_macisaac#minimal	2557.340093374253	minimal	yeast	yeast	yeast	0.013888888888888888
5039	yeast_dream5	yeast_dream5	0.02456102082740963	meanshift	yeast_macisaac#strict	yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	yeast_dream5#yeast_macisaac#strict	587.4726490974426	strict	yeast	yeast	yeast	0.013888888888888888
5048	yeast_dream5	yeast_dream5	0.021471516226364413	meanshift	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	yeast_dream5#yeast_macisaac#tc1	2557.340093374253	interconnected	yeast	yeast	yeast	0.0015432098765432098
5057	yeast_dream5	yeast_dream5	0.034858862238873	meanshift	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	yeast_dream5#yeast_macisaac#tc2	1268.0665600299835	interconnected	yeast	yeast	yeast	0.0015432098765432098
5066	yeast_dream5	yeast_dream5	0.021471516226364413	meanshift	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	yeast_dream5#yeast_macisaac#tc3	2557.340093374253	interconnected	yeast	yeast	yeast	0.0015432098765432098
5076	yeast_dream5	yeast_dream5	0.02089929949211977	meanshift	yeast_sisima#ap1	yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	yeast_dream5#yeast_sisima#ap1	2478.9438099861145	interconnected	yeast	yeast	yeast	0.0015432098765432098
5085	yeast_dream5	yeast_dream5	0.06232809914638555	meanshift	yeast_sisima#ap2	yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	yeast_dream5#yeast_sisima#ap2	1268.0665600299835	interconnected	yeast	yeast	yeast	0.0015432098765432098
5094	yeast_dream5	yeast_dream5	0.020513399481031758	meanshift	yeast_sisima#ap3	yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	yeast_dream5#yeast_sisima#ap3	2478.9438099861145	interconnected	yeast	yeast	yeast	0.0015432098765432098
5103	yeast_dream5	yeast_dream5	0.03920762724602419	meanshift	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	yeast_dream5#yeast_sisima#mcl1	587.4726490974426	interconnected	yeast	yeast	yeast	0.0015432098765432098
5112	yeast_dream5	yeast_dream5	0.046598678943718684	meanshift	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	yeast_dream5#yeast_sisima#mcl2	587.4726490974426	interconnected	yeast	yeast	yeast	0.0015432098765432098
5121	yeast_dream5	yeast_dream5	0.03920762724602419	meanshift	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	yeast_dream5#yeast_sisima#mcl3	587.4726490974426	interconnected	yeast	yeast	yeast	0.0015432098765432098
5132	yeast_dream5	yeast_dream5	0.0464156633078652	meanshift	yeast_sisima#minimal	yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	yeast_dream5#yeast_sisima#minimal	587.4726490974426	minimal	yeast	yeast	yeast	0.013888888888888888
5142	yeast_dream5	yeast_dream5	0.05995365292627624	meanshift	yeast_sisima#strict	yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	yeast_dream5#yeast_sisima#strict	587.4726490974426	strict	yeast	yeast	yeast	0.013888888888888888
5151	yeast_dream5	yeast_dream5	0.043837382387130606	meanshift	yeast_sisima#tc1	yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	yeast_dream5#yeast_sisima#tc1	587.4726490974426	interconnected	yeast	yeast	yeast	0.0015432098765432098
5160	yeast_dream5	yeast_dream5	0.05636404399870396	meanshift	yeast_sisima#tc2	yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	yeast_dream5#yeast_sisima#tc2	1268.0665600299835	interconnected	yeast	yeast	yeast	0.0015432098765432098
5169	yeast_dream5	yeast_dream5	0.043837382387130606	meanshift	yeast_sisima#tc3	yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	yeast_dream5#yeast_sisima#tc3	587.4726490974426	interconnected	yeast	yeast	yeast	0.0015432098765432098
5179	yeast_gpl2529	yeast_gpl2529	0.013565706320998176	meanshift	yeast_macisaac#ap1	yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	yeast_gpl2529#yeast_macisaac#ap1	9368.01635670662	interconnected	yeast	yeast	yeast	0.0015432098765432098
5188	yeast_gpl2529	yeast_gpl2529	0.042846095997994806	meanshift	yeast_macisaac#ap2	yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	yeast_gpl2529#yeast_macisaac#ap2	2771.538259267807	interconnected	yeast	yeast	yeast	0.0015432098765432098
5197	yeast_gpl2529	yeast_gpl2529	0.013107730932709671	meanshift	yeast_macisaac#ap3	yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	yeast_gpl2529#yeast_macisaac#ap3	9368.01635670662	interconnected	yeast	yeast	yeast	0.0015432098765432098
5206	yeast_gpl2529	yeast_gpl2529	0.027562505320554542	meanshift	yeast_macisaac#mcl1	yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	yeast_gpl2529#yeast_macisaac#mcl1	1638.8907358646393	interconnected	yeast	yeast	yeast	0.0015432098765432098
5215	yeast_gpl2529	yeast_gpl2529	0.022840397748497103	meanshift	yeast_macisaac#mcl2	yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	yeast_gpl2529#yeast_macisaac#mcl2	9368.01635670662	interconnected	yeast	yeast	yeast	0.0015432098765432098
5224	yeast_gpl2529	yeast_gpl2529	0.027562505320554542	meanshift	yeast_macisaac#mcl3	yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	yeast_gpl2529#yeast_macisaac#mcl3	1638.8907358646393	interconnected	yeast	yeast	yeast	0.0015432098765432098
5235	yeast_gpl2529	yeast_gpl2529	0.031704143748799284	meanshift	yeast_macisaac#minimal	yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	yeast_gpl2529#yeast_macisaac#minimal	2771.538259267807	minimal	yeast	yeast	yeast	0.013888888888888888
5245	yeast_gpl2529	yeast_gpl2529	0.02961966191747555	meanshift	yeast_macisaac#strict	yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	yeast_gpl2529#yeast_macisaac#strict	9368.01635670662	strict	yeast	yeast	yeast	0.013888888888888888
5254	yeast_gpl2529	yeast_gpl2529	0.030946517759741582	meanshift	yeast_macisaac#tc1	yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	yeast_gpl2529#yeast_macisaac#tc1	1638.8907358646393	interconnected	yeast	yeast	yeast	0.0015432098765432098
5263	yeast_gpl2529	yeast_gpl2529	0.042836080050866254	meanshift	yeast_macisaac#tc2	yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	yeast_gpl2529#yeast_macisaac#tc2	15248.348441839218	interconnected	yeast	yeast	yeast	0.0015432098765432098
5272	yeast_gpl2529	yeast_gpl2529	0.030946517759741582	meanshift	yeast_macisaac#tc3	yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	yeast_gpl2529#yeast_macisaac#tc3	1638.8907358646393	interconnected	yeast	yeast	yeast	0.0015432098765432098
5282	yeast_gpl2529	yeast_gpl2529	0.028747607931926933	meanshift	yeast_sisima#ap1	yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	yeast_gpl2529#yeast_sisima#ap1	9368.01635670662	interconnected	yeast	yeast	yeast	0.0015432098765432098
5291	yeast_gpl2529	yeast_gpl2529	0.1253998720409469	meanshift	yeast_sisima#ap2	yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	yeast_gpl2529#yeast_sisima#ap2	6934.9271709918985	interconnected	yeast	yeast	yeast	0.0015432098765432098
5300	yeast_gpl2529	yeast_gpl2529	0.02935971324442588	meanshift	yeast_sisima#ap3	yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	yeast_gpl2529#yeast_sisima#ap3	9368.01635670662	interconnected	yeast	yeast	yeast	0.0015432098765432098
5309	yeast_gpl2529	yeast_gpl2529	0.0412432890487672	meanshift	yeast_sisima#mcl1	yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	yeast_gpl2529#yeast_sisima#mcl1	2771.538259267807	interconnected	yeast	yeast	yeast	0.0015432098765432098
5318	yeast_gpl2529	yeast_gpl2529	0.05306264058056519	meanshift	yeast_sisima#mcl2	yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	yeast_gpl2529#yeast_sisima#mcl2	2771.538259267807	interconnected	yeast	yeast	yeast	0.0015432098765432098
5327	yeast_gpl2529	yeast_gpl2529	0.0412432890487672	meanshift	yeast_sisima#mcl3	yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	yeast_gpl2529#yeast_sisima#mcl3	2771.538259267807	interconnected	yeast	yeast	yeast	0.0015432098765432098
5338	yeast_gpl2529	yeast_gpl2529	0.05824979698194097	meanshift	yeast_sisima#minimal	yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	yeast_gpl2529#yeast_sisima#minimal	2771.538259267807	minimal	yeast	yeast	yeast	0.013888888888888888
5348	yeast_gpl2529	yeast_gpl2529	0.06318223220501662	meanshift	yeast_sisima#strict	yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	yeast_gpl2529#yeast_sisima#strict	2771.538259267807	strict	yeast	yeast	yeast	0.013888888888888888
5357	yeast_gpl2529	yeast_gpl2529	0.05152290173796592	meanshift	yeast_sisima#tc1	yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	yeast_gpl2529#yeast_sisima#tc1	2771.538259267807	interconnected	yeast	yeast	yeast	0.0015432098765432098
5366	yeast_gpl2529	yeast_gpl2529	0.05365762684206893	meanshift	yeast_sisima#tc2	yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	yeast_gpl2529#yeast_sisima#tc2	9368.01635670662	interconnected	yeast	yeast	yeast	0.0015432098765432098
5375	yeast_gpl2529	yeast_gpl2529	0.05152290173796592	meanshift	yeast_sisima#tc3	yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	yeast_gpl2529#yeast_sisima#tc3	2771.538259267807	interconnected	yeast	yeast	yeast	0.0015432098765432098
